id,title,brand,model,year,price,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,location,post_time,crawl_time,weight,load_capacity
127052646,"HONDA HRV G 2023 - 50,000km",Honda,HR-V,2023,615000000,50000,Xăng,Tự động,1,Đang cập nhật,SUV / Cross over,,Đã sử dụng,"Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-19 11:36:20,> 1 tấn,> 2 tấn
126906307,Mazda 6 2017 2.0L Premium - 10000 km,Mazda,6,2017,435000000,100000,Xăng,Tự động,,Việt Nam,Sedan,,Đã sử dụng,"Phường Tân Đông Hiệp, Thành phố Dĩ An, Bình Dương",Đăng 1 tháng trước,2025-09-19 11:36:22,> 1 tấn,> 2 tấn
127406556,Ford EcoSport 2014 1.5L Titanium AT - 68000 km,Ford,EcoSport,2014,275000000,68000,Xăng,Tự động,,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Đăng 20 ngày trước,2025-09-19 11:36:24,> 1 tấn,> 2 tấn
127663521,Xả kho Tucson 2025,Hyundai,Tucson,2025,728000000,,Xăng,Tự động,,Hàn Quốc,,5,Mới,"Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 5 phút trước,2025-09-19 11:36:27,,
127827426,xe VinFast VF5 2025 Plus,VinFast,VF5,2025,495000000,,Điện,Tự động,,Việt Nam,SUV / Cross over,5,Mới,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 5 phút trước,2025-09-19 11:36:29,,
127827427,SIÊU LƯỚT 28.000 KM - CHẤT XE ĐẸP 1 CHỦ KHÔNG LỖI💯,Ford,Everest,2023,1185000000,28000,Dầu,Tự động,1,Thái Lan,SUV / Cross over,7,Đã sử dụng,"Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 5 phút trước,2025-09-19 11:36:31,> 1 tấn,> 2 tấn
127827420,GĐình Cần bán Toyota Vios E1.5 MT số sàn màu trắng,Toyota,Vios,2022,335000000,52000,Xăng,Số sàn,,Việt Nam,,,Đã sử dụng,"Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",Đăng 5 phút trước,2025-09-19 11:36:33,> 1 tấn,> 2 tấn
127562930,MG ZS 2025 LUX 3000km - tiết kiệm 50tr so xe mới,MG,MGZS,2025,525000000,3000,Xăng,Tự động,1,Thái Lan,SUV / Cross over,,Đã sử dụng,"Phường Bình Thủy, Quận Bình Thuỷ, Cần Thơ",Đăng 12 ngày trước,2025-09-19 11:36:35,> 1 tấn,> 2 tấn
126941567,"Bán xe Xpander 2023 1.5 AT,1 chủ, cực mới, giá tốt",Mitsubishi,Xpander,2023,499000000,45000,Xăng,Tự động,1,Nước khác,SUV / Cross over,7,Đã sử dụng,"Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-19 11:36:37,> 1 tấn,> 2 tấn
127286543,Kia Carnival 2006 GS 2.5 MT - 120000 km,Kia,Carnival,2006,105000000,120000,Xăng,Số sàn,1,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Xã Tân Phú Trung, Huyện Củ Chi, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-19 11:36:40,> 1 tấn,> 2 tấn
127827420,GĐình Cần bán Toyota Vios E1.5 MT số sàn màu trắng,Toyota,Vios,2022,335000000,52000,Xăng,Số sàn,,Việt Nam,,,Đã sử dụng,"Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",Đăng 5 phút trước,2025-09-19 11:36:47,> 1 tấn,> 2 tấn
127562930,MG ZS 2025 LUX 3000km - tiết kiệm 50tr so xe mới,MG,MGZS,2025,525000000,3000,Xăng,Tự động,1,Thái Lan,SUV / Cross over,,Đã sử dụng,"Phường Bình Thủy, Quận Bình Thuỷ, Cần Thơ",Đăng 12 ngày trước,2025-09-19 11:36:49,> 1 tấn,> 2 tấn
126941567,"Bán xe Xpander 2023 1.5 AT,1 chủ, cực mới, giá tốt",Mitsubishi,Xpander,2023,499000000,45000,Xăng,Tự động,1,Nước khác,SUV / Cross over,7,Đã sử dụng,"Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-19 11:36:50,> 1 tấn,> 2 tấn
127286543,Kia Carnival 2006 GS 2.5 MT - 120000 km,Kia,Carnival,2006,105000000,120000,Xăng,Số sàn,1,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Xã Tân Phú Trung, Huyện Củ Chi, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-19 11:36:51,> 1 tấn,> 2 tấn
127626727,Xpander 2023 AT Premium - 68000 km,Mitsubishi,Xpander,2023,550000000,68000,Xăng,Tự động,1,Nước khác,Minivan (MPV),7,Đã sử dụng,"Phường Hưng Thạnh, Quận Cái Răng, Cần Thơ",Đăng 7 phút trước,2025-09-19 11:36:53,> 1 tấn,> 2 tấn
125049130,Suzuki Ertiga 2022 Hybrid 1.5 AT - 50000 km,Suzuki,Ertiga,2022,455000000,50000,Xăng,Tự động,,Nước khác,,,Đã sử dụng,"Xã Xuân Thới Thượng, Huyện Hóc Môn, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-19 11:36:55,> 1 tấn,> 2 tấn
127814801,"VinFast Fadil, biển số TPHCM, còn RẤT MỚI, Màu Đỏ",VinFast,Fadil,2022,279000000,0,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 17 giờ trước,2025-09-19 11:36:57,> 1 tấn,> 2 tấn
127625686,Mercedes Benz c250 modeo 216 chính chủ xem tai nh,Mercedes Benz,C Class,2015,551000000,10000,Xăng,Tự động,1,Việt Nam,Sedan,5,Đã sử dụng,"Xã An Khánh, Huyện Hoài Đức, Hà Nội",Đăng 7 phút trước,2025-09-19 11:36:59,> 1 tấn,> 2 tấn
127827358,Toyota Corolla Altis 2012 1.8G CVT - tự động,Toyota,Corolla Altis,2012,325000000,170000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",Đăng 7 phút trước,2025-09-19 11:37:01,> 1 tấn,> 2 tấn
126959087,Mercedes Benz C Class 2018 C200 - 42000 km,Mercedes Benz,C Class,2018,750000000,42000,Xăng,Tự động,1,Việt Nam,Sedan,5,Đã sử dụng,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-19 11:37:02,> 1 tấn,> 2 tấn
127827338,Mercedes Benz C300 AMG 2021 - 32000 km,Mercedes Benz,C Class,2021,1199000000,32000,Xăng,Tự động,1,Nước khác,Sedan,5,Đã sử dụng,"Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 8 phút trước,2025-09-19 11:37:04,> 1 tấn,> 2 tấn
127385543,Chính chủ cần bán 2021 Titanium 2.0L AT 4x2 -1 chủ,Ford,Everest,2021,980000000,44621,Dầu,Tự động,1,Thái Lan,SUV / Cross over,7,Đã sử dụng,"Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",Đăng 21 ngày trước,2025-09-19 11:37:06,> 1 tấn,> 2 tấn
127594966,LONG ANH AUTO về MERCEDES C250ex 2018 giá tốt 👍,Mercedes Benz,C Class,2018,739000000,58000,Xăng,Tự động,1,Đức,Sedan,5,Đã sử dụng,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Đăng 10 ngày trước,2025-09-19 11:37:09,> 1 tấn,> 2 tấn
123877108,"🌟🌟🌟 HYUNDAI ACCENT ATH, Sx 2021, 19.000Km 🌟🌟🌟",Hyundai,Accent,2021,425000000,19000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-19 11:37:11,> 1 tấn,> 2 tấn
127409500,Toyota Innova 2019 2.0E - 700000 km,Toyota,Innova,2019,445000000,700000,Xăng,Số sàn,1,Việt Nam,Minivan (MPV),8,Đã sử dụng,"Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 10 phút trước,2025-09-19 11:37:13,> 1 tấn,> 2 tấn
127798935,Toyota Innova 2011 G - chạy 250000 km,Toyota,Innova,2011,205000000,250000,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8,Đã sử dụng,"Phường Quang Trung, Quận Hà Đông, Hà Nội",Đăng 11 phút trước,2025-09-19 11:37:15,> 1 tấn,> 2 tấn
126410834,"Mazda 2 2025 nhập thái125tr nhận xe góp 4,5tr/than",Mazda,2,2025,399000000,,Xăng,Tự động,,Thái Lan,Hatchback,,Mới,"Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 11 phút trước,2025-09-19 11:37:16,,
127463843,Audi TT 2008 2.0T - 78000 km,Audi,TT,2008,459000000,78000,Xăng,Bán tự động,,Đức,Coupe (2 cửa),4,Đã sử dụng,"Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",Đăng 16 ngày trước,2025-09-19 11:37:19,> 1 tấn,> 2 tấn
123794933,MERCEDES BENZ GLC 300 4MATIC MODEL 2022 XE CÁ NHÂN,Mercedes Benz,GLC,2021,1580000000,57000,Xăng,Tự động,1,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-19 11:37:21,> 1 tấn,> 2 tấn
126361465,"LIMO 7 CHỖ CỰC ""TO""+""RỘNG""+90TR NHẬN XE+BAO NỢ XÂU",VinFast,Limo Green,2025,719000000,,Điện,Tự động,,Việt Nam,SUV / Cross over,7,Mới,"Phường 17, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 12 phút trước,2025-09-19 11:37:22,,
