id,title,brand,model,year,price,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,location,post_time,crawl_time,weight,load_capacity
124381963,Mitsubishi Xpander 2025 Premium 1.5 AT giá ưu đãi,Mitsubishi,Xpander,2025,615000000,,Xăng,Tự động,,Nước khác,Minivan (MPV),7,Mới,"Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-24 19:39:36,,
124634305,Ford Ranger 2018 XLS 2.2L 4x2 AT - 74000 km 1 chủ,Ford,Ranger,2018,488000000,74000,Dầu,Tự động,,Thái Lan,--,,Đã sử dụng,"Xã Xuân Tây, Huyện Cẩm Mỹ, Đồng Nai",Đăng 14 phút trước,2025-05-24 19:39:38,> 1 tấn,> 2 tấn
125170401,Kia Morning 2018 Si 1.25 AT - 49000 km,Kia,Morning,2018,275000000,49000,Xăng,Tự động,,Việt Nam,Hatchback,5,Đã sử dụng,"Phường Tân Thiện, Thành phố Đồng Xoài, Bình Phước",Đăng 2 ngày trước,2025-05-24 19:39:39,> 1 tấn,> 2 tấn
124471581,Suzuki Vitara 2006 MT 4x4,Suzuki,Vitara,2006,155000000,32,Xăng,Số sàn,,Đang cập nhật,--,5,Đã sử dụng,"Xã Bích Hòa, Huyện Thanh Oai, Hà Nội",Đăng 1 tháng trước,2025-05-24 19:39:40,> 1 tấn,> 2 tấn
124436420,"Ford Everest Giá Tốt, Tặng Bảo Hiểm, Full Phụ Kiện",Ford,Everest,2025,1059000000,,Dầu,Tự động,,Thái Lan,SUV / Cross over,7,Mới,"Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-24 19:39:42,,
121128241,Pajero sport Vỡ lô bán lẻ giảm 150tr,Mitsubishi,Pajero,2024,1080000000,,Xăng,Tự động,,Thái Lan,SUV / Cross over,7,Mới,"Phường Gia Thụy, Quận Long Biên, Hà Nội",Đăng 3 tháng trước,2025-05-24 19:39:43,,
123294682,VF3 LÃI SIÊU ƯU ĐÃI 7.8% CỐ ĐỊNH 3 NĂM-BAO HS KHÓ,VinFast,VF3,2025,286500000,,Điện,Tự động,,Việt Nam,SUV / Cross over,5,Mới,"Phường 14, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 20 ngày trước,2025-05-24 19:39:45,,
125215710,Ford Territory 2023 Titanium X 1.5 AT 35.500km Nâu,Ford,Territory,2023,779000000,35500,Xăng,Tự động,1,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 10 phút trước,2025-05-24 19:39:47,> 1 tấn,> 2 tấn
125001920,Toyota Corolla Altis 2021 1.8G (CVT) - Có Trả Góp,Toyota,Corolla Altis,2021,572000000,80200,Xăng,Tự động,1,Thái Lan,Sedan,,Đã sử dụng,"Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 12 phút trước,2025-05-24 19:39:48,> 1 tấn,> 2 tấn
125215819,Mazda CX 5 2017 2.5 AT 2WD - 76000 km,Mazda,CX 5,2017,590000000,76000,Xăng,Tự động,,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Xã Hòa Phú, Thành phố Buôn Ma Thuột, Đắk Lắk",Đăng 3 phút trước,2025-05-24 19:39:49,> 1 tấn,> 2 tấn
