id,title,brand,model,year,price,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,location,post_time,crawl_time,weight,load_capacity
125654175,Toyota Camry 2016 2.5Q - 105000 km,,,,615000000,,,,,,,,,"Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Đăng 20 phút trước,2025-09-10 09:13:19,,
127041643,BMW 520i model 2013 có đổi xe khác,,,,465000000,,,,,,,,,"Phường Tam Phú (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 09:13:25,,
127059271,‼️Xpander Cross 2025 – 7 chỗ nhập chính hãng 1000%,,,,625000000,,,,,,,,,"Phường Cầu Ông Lãnh, Quận 1, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 09:13:27,,
126282183,Bán xe 5 chỗ Toyota Camry 2.0 đời 2014 - 135k,,,,465000000,,,,,,,,,"Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-10 09:13:28,,
127539470,Mitsubishi Lancer 2004 GLX 1.6 AT - 116000 km,,,,97000000,,,,,,,,,"Phường Thượng Thanh, Quận Long Biên, Hà Nội",Đăng 28 phút trước,2025-09-10 09:13:34,,
127613971,MG MG5 2024,,,,50000000,,,,,,,,,"Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Đăng 29 phút trước,2025-09-10 09:13:35,,
126420657,Mercedes Benz E200 Model 2017,,,,779000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-10 09:13:36,,
127533591,VinFast VF3 Mới 100% Trả Trước 45 Triệu,,,,270000000,,,,,,,,,"Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 4 ngày trước,2025-09-10 09:13:43,,
127529312,LONG ANH AUTO về MERCEDES S450L model 2019 giá tốt,,,,2000000000,,,,,,,,,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Đăng 4 ngày trước,2025-09-10 09:13:49,,
127385115,Vinfast VF6 Eco 145Tr nhận xe - ls 3%,,,,646240000,,,,,,,,,"Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 12 ngày trước,2025-09-10 09:13:51,,
127066659,Hyundai Accent ATH 2022,,,,450000000,,,,,,,,,"Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 09:13:58,,
126764303,Bán xe Innova form 2017,,,,368000000,,,,,,,,,"Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 09:13:59,,
127350050,Mercedes Benz GLE400 4Matic  Moel 2016,,,,1139000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-09-10 09:14:01,,
126677130,Hyundai Grand i10 2017 Grand 1.0 MT - 99000 km,,,,155000000,,,,,,,,,"Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 09:14:08,,
126663816,Kia Cerato 1.6 Luxury,,,,509000000,,,,,,,,,"Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-09-10 09:14:14,,
126921170,Kia Sedona 2016 - 160000 km,,,,450000000,,,,,,,,,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Đăng 1 tháng trước,2025-09-10 09:14:16,,
127406692,Mercedes Benz_E200 Exclusive - 2022 Bank 90%,,,,1698000000,,,,,,,,,"Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",Đăng 11 ngày trước,2025-09-10 09:14:17,,
123014715,🔴GIẢM NGAY 55.000.000 + TẶNG PHỤ KIỆN. LS: 4.99%,,,,595000000,,,,,,,,,"Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-09-10 09:14:19,,
126115171,Lexus ES 250 – 2016 | Chuẩn Zin không một lỗi nhỏ.,,,,1098000000,,,,,,,,,"Phường 13, Quận 4, Tp Hồ Chí Minh",Đăng 8 ngày trước,2025-09-10 09:14:25,,
127385543,Chính chủ cần bán 2021 Titanium 2.0L AT 4x2 -1 chủ,,,,1050000000,,,,,,,,,"Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",Đăng 12 ngày trước,2025-09-10 09:14:26,,
127349137,Porsche Cayenne Model 2016,,,,1399000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-09-10 09:14:27,,
126833879,Chính chủ bán VIOS 1.5E sx 2018 fom mới 7 bóng khí,,,,270000000,,,,,,,,,"Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Đăng 1 giờ trước,2025-09-10 09:14:29,,
127539575,"Daewoo 1.5l, bản béc phun. điều hòa đầy đủ",,,,19000000,,,,,,,,,"Phường Tân Hiệp, Thị xã Tân Uyên, Bình Dương",Đăng 1 giờ trước,2025-09-10 09:14:31,,
123336762,Toyota Innova 2008 G - 178000 km,,,,195000000,,,,,,,,,"Phường 5, Quận 8, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-09-10 09:14:32,,
127445138,Toyota Veloz Cross 2022 đăng ký lđ 2023 như mới,,,,495000000,,,,,,,,,"Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Đăng 1 giờ trước,2025-09-10 09:14:38,,
126596507,Mercedes Benz GLC Class 250 - 2016 odo 7v5,,,,769000000,,,,,,,,,"Phường Phúc Đồng, Quận Long Biên, Hà Nội",Đăng 2 tháng trước,2025-09-10 09:14:40,,
113669499,CẦN MUA XE Ô TÔ CŨ TAI NẠN TOÀN QUỐC,,,,200000000,,,,,,,,,"Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Đăng 1 giờ trước,2025-09-10 09:14:47,,
127483941,Gia Đình Cần Bán Ford Tourneo 2019 - Xe Doanh Nhân,,,,699000000,,,,,,,,,"Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-09-10 09:14:48,,
127293868,Kia Rondo 2016 số tự động máy dầu,,,,345000000,,,,,,,,,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Đăng 1 giờ trước,2025-09-10 09:14:50,,
127571310,Toyota Innova 2008 V - tu đong  ngay chu,,,,225000000,,,,,,,,,"Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-09-10 09:14:51,,
127613125,AVANZA Premio 2022 MT - 83000 km,,,,420000000,,,,,,,,,"Phường Đống Đa, Thành phố Qui Nhơn, Bình Định",Đăng 1 giờ trước,2025-09-10 09:14:53,,
127389151,Mercedes Benz S450 Model 2019,,,,1799000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 12 ngày trước,2025-09-10 09:15:00,,
127118897,Xe nhà Toyota Innova 2019 Số Sàn,,,,409000000,,,,,,,,,"Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 24 ngày trước,2025-09-10 09:15:05,,
127416624,Aveo 1.5MT 2016 xe còn rất đẹp k lỗi bao tét,,,,149000000,,,,,,,,,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 11 ngày trước,2025-09-10 09:15:07,,
127578744,"VF7 Plus chính chủ, miễn sạc, lốp mới, Bvệ pin",,,,768000000,,,,,,,,,"Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-09-10 09:15:09,,
126496718,Chevrolet Aveo 2018 LT 1.5 - 91000 km,,,,175000000,,,,,,,,,"Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-10 09:15:11,,
126604355,CHÍNH CHỦ BÁN XE FORD TRANSIT CẢI TẠO TẢI VAN,,,,250000000,,,,,,,,,"Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-09-10 09:15:12,,
126360398,Ford Everest 2019 Titanium 2.0L AT 4WD - 99000 km,,,,890000000,,,,,,,,,"Phường 15, Quận Phú Nhuận, Tp Hồ Chí Minh",Đăng 2 giờ trước,2025-09-10 09:15:18,,
127505389,Ford Focus 1.5Sport sx 2016 màu đỏ lên nhiều đồ,,,,350000000,,,,,,,,,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Đăng 2 giờ trước,2025-09-10 09:15:19,,
126783863,BMW i8 2015 - 35000 km,,,,2299000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 09:15:21,,
127533802,Mercedes- Benz E200 Đklđ 2017 - trả trước 350tr,,,,799000000,,,,,,,,,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Đăng 2 giờ trước,2025-09-10 09:15:27,,
126360398,Ford Everest 2019 Titanium 2.0L AT 4WD - 99000 km,,,,890000000,,,,,,,,,"Phường 15, Quận Phú Nhuận, Tp Hồ Chí Minh",Đăng 2 giờ trước,2025-09-10 09:15:29,,
127269420,Peugeot model 2019 1.6 bản full - 89000 km,,,,599000000,,,,,,,,,"Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 18 ngày trước,2025-09-10 09:15:31,,
127407360,Porsche Cayenne 2014 3.6 V6 - 88000 km cả biển số,,,,1250000000,,,,,,,,,"Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 11 ngày trước,2025-09-10 09:15:32,,
123705619,Toyota Fortuner 2016 - 115000 km,,,,510000000,,,,,,,,,"Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-10 09:15:33,,
126783863,BMW i8 2015 - 35000 km,,,,2299000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 09:15:34,,
