id,title,brand,model,year,price,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,location,post_time,crawl_time,weight,load_capacity
125347751,Suzuki Ertiga 2022 hybrid AT - 71000 km,,,,455000000,,,,,,,,,"Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Đăng 1 phút trước,2025-09-10 09:04:29,,
126682822,"✂️Mitsubishi Xforce 2025 - MỚI 100%, CHƯA LĂN BÁNH",,,,629000000,,,,,,,,,"Phường Cầu Ông Lãnh, Quận 1, Tp Hồ Chí Minh",Đăng 4 phút trước,2025-09-10 09:04:30,,
126883866,Audi A6 1.8 TFSI Model 2016,,,,589000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 09:04:37,,
124962940,VinFast Lux SA2.0 2021 Plus 2.0 AT - 61000 km,,,,695000000,,,,,,,,,"Phường Trần Thành Ngọ, Quận Kiến An, Hải Phòng",Đăng 5 phút trước,2025-09-10 09:04:38,,
111413393,MUA Ô TÔ XE TẢI DU LỊCH HƯ CŨ NGẬP NƯỚC CHÁY NỔ,,,,168000000,,,,,,,,,"Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Đăng 5 phút trước,2025-09-10 09:04:39,,
126883866,Audi A6 1.8 TFSI Model 2016,,,,589000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 09:04:46,,
125654175,Toyota Camry 2016 2.5Q - 105000 km,,,,615000000,,,,,,,,,"Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Đăng 11 phút trước,2025-09-10 09:04:47,,
126282183,Bán xe 5 chỗ Toyota Camry 2.0 đời 2014 - 135k,,,,465000000,,,,,,,,,"Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-10 09:04:54,,
127041643,BMW 520i model 2013 có đổi xe khác,,,,465000000,,,,,,,,,"Phường Tam Phú (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 09:04:59,,
127059271,‼️Xpander Cross 2025 – 7 chỗ nhập chính hãng 1000%,,,,625000000,,,,,,,,,"Phường Cầu Ông Lãnh, Quận 1, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 09:05:00,,
127539470,Mitsubishi Lancer 2004 GLX 1.6 AT - 116000 km,,,,97000000,,,,,,,,,"Phường Thượng Thanh, Quận Long Biên, Hà Nội",Đăng 20 phút trước,2025-09-10 09:05:01,,
