id,title,brand,model,year,price,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,location,post_time,crawl_time,weight,load_capacity
123947589,VF9 XẢ KHO-GIÁ CỰC CHẤT-PIN MỚI ĐI 626KM/ LẦN SẠC,,,,1389000000,,,,,,,,,"Phường Chi Lăng, Thành phố Pleiku, Gia Lai",Đăng 2 tháng trước,2025-09-16 09:49:52,,
127736271,Bán xe Mer C200 12/2018 chính chủ giá 650 triệu,,,,650000000,,,,,,,,,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 3 phút trước,2025-09-16 09:49:54,,
127380915,2020 - 82000 km,,,,295000000,,,,,,,,,"Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Đăng 4 phút trước,2025-09-16 09:49:58,,
126722252,✅ VINFAST VF3 TRẢ TRƯỚC 87 TR TẶNG 2 NĂM BAO HIEM,,,,87000000,,,,,,,,,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-16 09:49:59,,
123947589,VF9 XẢ KHO-GIÁ CỰC CHẤT-PIN MỚI ĐI 626KM/ LẦN SẠC,,,,1389000000,,,,,,,,,"Phường Chi Lăng, Thành phố Pleiku, Gia Lai",Đăng 2 tháng trước,2025-09-16 09:50:03,,
124862777,Toyota Vios tự động 2018 CVT. Xe gia đình rất mới,,,,335000000,,,,,,,,,"Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",Đăng 8 phút trước,2025-09-16 09:50:07,,
127319246,Bán Ford Raptor 2021 biển A không niên hạn,,,,975000000,,,,,,,,,"Phường 1, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 21 ngày trước,2025-09-16 09:50:08,,
127629549,Mercedes Benz GLC 300 AMG 4MATIC  Model 2017,,,,739000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 8 phút trước,2025-09-16 09:50:10,,
126392211,✅ VINFAST VF5 ĐỦ MÀU TẶNG BẢO HIỂM 2 NĂM MIỄN THUẾ,,,,467000000,,,,,,,,,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-16 09:50:11,,
127302545,❤️‍🔥 Toyota Camry 2.0Q 2022 - Siêu Cọp 11.000km,,,,1060000000,,,,,,,,,"Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 22 ngày trước,2025-09-16 09:50:18,,
127286925,🧨 Kia Sedona Full Xăng 2019 Lướt 6v km Zá Cực Tốt,,,,698000000,,,,,,,,,"Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 23 ngày trước,2025-09-16 09:50:19,,
126920348,✅ XFORCE 2025-GIẢM 100 TRƯỚC BẠ+ PK -LÊN ĐẾN 60TR✅,,,,539000000,,,,,,,,,"Phường Cát Lái (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 16 phút trước,2025-09-16 09:50:24,,
127533591,VinFast VF3 Mới 100% Trả Trước 45 Triệu,,,,270000000,,,,,,,,,"Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 10 ngày trước,2025-09-16 09:50:26,,
127474526,Kia Carnival 2021 2.2D Signature - 89000 km,,,,1080000000,,,,,,,,,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 13 ngày trước,2025-09-16 09:50:31,,
127638257,"Transit Premium 2024, đăng ký lần đầu 05/2025",,,,698000000,,,,,,,,,"Xã Trung Chánh, Huyện Hóc Môn, Tp Hồ Chí Minh",Đăng 18 phút trước,2025-09-16 09:50:33,,
