id,title,brand,model,year,price,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,location,post_time,crawl_time,weight,load_capacity
127629184,VinFast Fadil 2019 1.4 AT Premium - 66000 km,,,,283000000,,,,,,,,,"Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 9 ngày trước,2025-09-19 09:03:34,,
125812478,Mercedes Benz C250 2013 bản full - 64000 km,,,,310000000,,,,,,,,,"Phường 6, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 4 phút trước,2025-09-19 09:03:36,,
127738335,Toyota Innova 2016 2.0E - 7c số sàn đẹp BH HÃNG,,,,328000000,,,,,,,,,"Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 4 phút trước,2025-09-19 09:03:38,,
126858708,Toyota Fortuner 2009 2.7V 4x4 - 150000 km,,,,25800000,,,,,,,,,"Phường Phước Long A (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-19 09:03:40,,
127629184,VinFast Fadil 2019 1.4 AT Premium - 66000 km,,,,283000000,,,,,,,,,"Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 9 ngày trước,2025-09-19 09:03:47,,
125812478,Mercedes Benz C250 2013 bản full - 64000 km,,,,310000000,,,,,,,,,"Phường 6, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 4 phút trước,2025-09-19 09:03:49,,
127738335,Toyota Innova 2016 2.0E - 7c số sàn đẹp BH HÃNG,,,,328000000,,,,,,,,,"Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 4 phút trước,2025-09-19 09:03:50,,
126858708,Toyota Fortuner 2009 2.7V 4x4 - 150000 km,,,,25800000,,,,,,,,,"Phường Phước Long A (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-19 09:03:52,,
101723262,Toyota Raize 2024 xe sớm giao ngay tại Đà Nẵng,,,,498000000,,,,,,,,,"Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",Đăng 6 phút trước,2025-09-19 09:03:54,,
126493137,BMW 7 Series 750Li - LCi - V8-4.4L- 2bitubos -2015,,,,880000000,,,,,,,,,"Phường Gia Thụy, Quận Long Biên, Hà Nội",Đăng 2 tháng trước,2025-09-19 09:03:55,,
127694686,VinFast Fadil 2020 1.4 AT Plus,,,,288000000,,,,,,,,,"Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",Đăng 6 phút trước,2025-09-19 09:03:57,,
125185207,Ford EcoSport 2020 1.5L Titanium AT - 4v. 1 chủ 😙😙,,,,428800000,,,,,,,,,"Phường Linh Trung (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-19 09:03:59,,
127542337,Toyota Zace 2003 GL - 180000 km,,,,105000000,,,,,,,,,"Phường Tân Hòa, Thành phố Biên Hòa, Đồng Nai",Đăng 7 phút trước,2025-09-19 09:04:00,,
127807242,2014 2.7V 4x2 - 89000 km,,,,382000000,,,,,,,,,"Phường 7, Quận 8, Tp Hồ Chí Minh",Đăng 7 phút trước,2025-09-19 09:04:03,,
127452624,Honda Accord 2018 2.4 AT - 120000 km,,,,579000000,,,,,,,,,"Phường Thới An, Quận 12, Tp Hồ Chí Minh",Đăng 17 ngày trước,2025-09-19 09:04:05,,
125506891,Mazda CX 5 2016 2.5 AT 2WD - 120000 km,,,,480000000,,,,,,,,,"Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Đăng 1 tháng trước,2025-09-19 09:04:07,,
126925756,Hyundai Grand i10 số tự động bản full 37 ngàn km,,,,295000000,,,,,,,,,"Phường 9, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-19 09:04:09,,
125958745,VinFast Limo Green 2025 - ĐỔI XE XĂNG SANG XE ĐIỆN,,,,704000000,,,,,,,,,"Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Đăng 8 phút trước,2025-09-19 09:04:12,,
127439357,Toyota Camry 2.4G 2012 chạy 58.000 km,,,,390000000,,,,,,,,,"Phường 2, Quận 6, Tp Hồ Chí Minh",Đăng 18 ngày trước,2025-09-19 09:04:13,,
126766599,Kia Sedona 2019 3.3 GAT Premium - 78000 km,,,,679000000,,,,,,,,,"Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-19 09:04:16,,
127483305,2020 2.0 Premium bản Special Edition,,,,650000000,,,,,,,,,"Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Đăng 9 phút trước,2025-09-19 09:04:17,,
127533994,Mercedes- Benz E300 AMG Đklđ 2020- Trả trước 400Tr,,,,1299000000,,,,,,,,,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Đăng 13 ngày trước,2025-09-19 09:04:18,,
127659233,VinFast Limo Green 2025 - Sẵn xe giao ngay,,,,719040000,,,,,,,,,"Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",Đăng 9 phút trước,2025-09-19 09:04:20,,
124417491,Suzuki Ertiga 2020 1.5L AT - 46000 km,,,,420000000,,,,,,,,,"Phường Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Đăng 9 phút trước,2025-09-19 09:04:26,,
127483305,2020 2.0 Premium bản Special Edition,,,,650000000,,,,,,,,,"Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Đăng 9 phút trước,2025-09-19 09:04:33,,
127533994,Mercedes- Benz E300 AMG Đklđ 2020- Trả trước 400Tr,,,,1299000000,,,,,,,,,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Đăng 13 ngày trước,2025-09-19 09:04:34,,
127659233,VinFast Limo Green 2025 - Sẵn xe giao ngay,,,,719040000,,,,,,,,,"Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",Đăng 9 phút trước,2025-09-19 09:04:36,,
124417491,Suzuki Ertiga 2020 1.5L AT - 46000 km,,,,420000000,,,,,,,,,"Phường Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Đăng 9 phút trước,2025-09-19 09:04:37,,
127423464,"TRAINSIT 2019 SVP ,DỊCH VỤ NỒI ,XE KO LỖI NHỎ",,,,415000000,,,,,,,,,"Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 19 ngày trước,2025-09-19 09:04:39,,
127734717,Ford Ranger 2018 XLS 2.2L Số Tự Động,,,,465000000,,,,,,,,,"Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 10 phút trước,2025-09-19 09:04:41,,
127776870,Mitsubishi Xpander Premium 2024 Bạc - Odo 29.750km,,,,570000000,,,,,,,,,"Phường Tân Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 10 phút trước,2025-09-19 09:04:43,,
122269874,✅ BMW 320i LCi 2016 siêu mới - tư nhân chính chủ,,,,609000000,,,,,,,,,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đăng 10 phút trước,2025-09-19 09:04:45,,
126896860,Gaz Gazelle Next Van 2.8 MT 2021 - 20000 km,,,,820000000,,,,,,,,,"Phường 12, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-19 09:04:46,,
127723559,Toyota Corolla Altis 2009 2.0V - 200000 km,,,,239000000,,,,,,,,,"Xã Văn Khê, Huyện Mê Linh, Hà Nội",Đăng 11 phút trước,2025-09-19 09:04:49,,
125073018,Toyota Fortuner 2021 2.4 4x2MT - 63000 km,,,,799000000,,,,,,,,,"Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Đăng 11 phút trước,2025-09-19 09:04:52,,
127497424,Toyota Veloz Cross Top 2023 564TR THƯƠNG LƯỢNG,,,,564000000,,,,,,,,,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 11 phút trước,2025-09-19 09:04:53,,
126944507,KIA SEDONA 2.2 PLATIUM - SX: 2019,,,,765000000,,,,,,,,,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-19 09:04:55,,
126641768,Nissan X trail 2.0 Premium sx2020 đẹp xuất sắc,,,,605000000,,,,,,,,,"Phường Kim Giang, Quận Thanh Xuân, Hà Nội",Đăng 2 tháng trước,2025-09-19 09:04:56,,
126862295,Chính chủ bán LandRover 2015 HSE LWB 3.0,,,,2190000000,,,,,,,,,"Xã Vạn Phúc, Huyện Thanh Trì, Hà Nội",Đăng 1 tháng trước,2025-09-19 09:04:59,,
127822078,TRÙM XE GÓP NÔI. MG ĐƯA TRƯỚC 60 GÓP TIẾP,,,,60000000,,,,,,,,,"Phường Châu Văn Liêm, Quận Ô Môn, Cần Thơ",Đăng 13 phút trước,2025-09-19 09:05:01,,
125823583,Sorento model 2018 xăng GATH trắng. 439 triệu,,,,439000000,,,,,,,,,"Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-19 09:05:03,,
127774063,Toyota Corolla Altis 2019 1.8G AT - Xe Cũ Tại Hãng,,,,500000000,,,,,,,,,"Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 2 ngày trước,2025-09-19 09:05:05,,
127781684,Bán Ford Ranger XLS dk 2023 số sàn màu đen mua mới,,,,496000000,,,,,,,,,"Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",Đăng 13 phút trước,2025-09-19 09:05:06,,
127613254,Ford Transit 2014 16 Chỗ 2.4 Diesel - 25000 km,,,,280000000,,,,,,,,,"Phường Gia Thụy, Quận Long Biên, Hà Nội",Đăng 9 ngày trước,2025-09-19 09:05:08,,
127614111,MG MG5 2024  - 0 km,,,,90000000,,,,,,,,,"Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",Đăng 14 phút trước,2025-09-19 09:05:16,,
127350050,Mercedes Benz GLE400 4Matic  Moel 2016,,,,1099000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 23 ngày trước,2025-09-19 09:05:18,,
127822017,Ford Territory 2023 Titanium X 1.5 AT - 11000km,,,,845000000,,,,,,,,,"Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",Đăng 14 phút trước,2025-09-19 09:05:20,,
126349847,Volkswagen Teramont Limited Chỉ 115Tr Lăn Bánh,,,,1788000000,,,,,,,,,"Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 15 phút trước,2025-09-19 09:05:22,,
