id,title,brand,model,year,price,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,location,post_time,crawl_time,weight,load_capacity
125946882,GLA200 Bạc 2014 110k km Xe gia đình,,,,405000000,,,,,,,,,"Phường Láng Thượng, Quận Đống Đa, Hà Nội",Đăng 13 ngày trước,2025-09-16 09:54:36,,
126496718,Chevrolet Aveo 2018 LT 1.5 - 91000 km,,,,175000000,,,,,,,,,"Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-16 09:54:37,,
127298000,Mitsubishi Attrage 2020 1.2 CVT - 55192 km,,,,250000000,,,,,,,,,"Xã Phương Trung, Huyện Thanh Oai, Hà Nội",Đăng 5 phút trước,2025-09-16 09:54:46,,
127074493,VINFAST VF5 2025- XE MỚI- ĐƯA TRƯỚC 0 ĐỒNG,,,,468000000,,,,,,,,,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-16 09:54:48,,
123947589,VF9 XẢ KHO-GIÁ CỰC CHẤT-PIN MỚI ĐI 626KM/ LẦN SẠC,,,,1389000000,,,,,,,,,"Phường Chi Lăng, Thành phố Pleiku, Gia Lai",Đăng 2 tháng trước,2025-09-16 09:54:54,,
127736271,Bán xe Mer C200 12/2018 chính chủ giá 650 triệu,,,,650000000,,,,,,,,,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 9 phút trước,2025-09-16 09:54:58,,
127380915,2020 - 82000 km,,,,295000000,,,,,,,,,"Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Đăng 9 phút trước,2025-09-16 09:55:01,,
127319246,Bán Ford Raptor 2021 biển A không niên hạn,,,,975000000,,,,,,,,,"Phường 1, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 21 ngày trước,2025-09-16 09:55:04,,
124862777,Toyota Vios tự động 2018 CVT. Xe gia đình rất mới,,,,335000000,,,,,,,,,"Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",Đăng 13 phút trước,2025-09-16 09:55:11,,
127629549,Mercedes Benz GLC 300 AMG 4MATIC  Model 2017,,,,739000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 14 phút trước,2025-09-16 09:55:12,,
127302545,❤️‍🔥 Toyota Camry 2.0Q 2022 - Siêu Cọp 11.000km,,,,1060000000,,,,,,,,,"Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 22 ngày trước,2025-09-16 09:55:22,,
127533591,VinFast VF3 Mới 100% Trả Trước 45 Triệu,,,,270000000,,,,,,,,,"Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 10 ngày trước,2025-09-16 09:55:25,,
127286925,🧨 Kia Sedona Full Xăng 2019 Lướt 6v km Zá Cực Tốt,,,,698000000,,,,,,,,,"Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 23 ngày trước,2025-09-16 09:55:27,,
